Delivery_ID,Dispatch_Date,Delivery_Date,Route_ID,Customer_ID,Gross_Weight,Status
4842,2024-05-28,2024-06-02,5,24,416,On-Time
4838,2024-05-28,2024-06-03,3,11,2133,Delayed
4839,2024-05-28,2024-06-03,5,17,303,Delayed
2797,2024-05-29,,4,19,450,Failed
1997,2024-05-29,,22,30,110,Failed
1996,2024-05-29,,26,26,110,Failed
2251,2024-05-29,2024-06-01,3,17,2500,On-Time
1048,2024-05-29,2024-06-01,3,21,3150,On-Time
4843,2024-05-29,2024-06-01,5,8,288,On-Time
1998,2024-05-29,2024-06-01,5,10,325,On-Time
3848,2024-05-29,2024-06-02,2,4,9064.61,On-Time
3851,2024-05-29,2024-06-02,2,10,24000,On-Time
3849,2024-05-29,2024-06-02,2,11,24000,On-Time
3847,2024-05-29,2024-06-02,2,13,24000,On-Time
2798,2024-05-29,2024-06-03,1,5,150,On-Time
3850,2024-05-29,2024-06-03,1,20,196.99,On-Time
1999,2024-05-29,2024-06-03,14,23,110,On-Time
131,2024-05-29,2024-06-05,1,21,24000,Delayed
3855,2024-05-31,2024-06-01,6,3,911.075,On-Time
3853,2024-05-31,2024-06-01,6,17,8657.58,On-Time
2799,2024-05-31,2024-06-04,1,10,2363,On-Time
2800,2024-05-31,2024-06-04,1,11,275,On-Time
2801,2024-05-31,2024-06-04,1,27,1304,On-Time
1049,2024-05-31,2024-06-04,3,17,2550,On-Time
3852,2024-05-31,2024-06-05,2,23,24000,Delayed
3854,2024-05-31,2024-06-05,25,24,16.08,On-Time
5509,2024-06-03,2024-06-04,6,27,3135,On-Time
5671,2024-06-03,2024-06-04,29,27,1555.2,On-Time
5448,2024-06-03,2024-06-05,11,26,490,On-Time
5672,2024-06-03,2024-06-06,5,1,7913,On-Time
5450,2024-06-03,2024-06-06,5,23,2320,On-Time
5566,2024-06-03,2024-06-06,13,14,750,On-Time
5668,2024-06-03,2024-06-06,13,29,2280,On-Time
5449,2024-06-03,2024-06-06,28,18,290,On-Time
5674,2024-06-03,2024-06-07,3,1,480,Delayed
5670,2024-06-03,2024-06-07,3,3,1248,Delayed
5567,2024-06-03,2024-06-07,29,3,1200,Delayed
5451,2024-06-03,2024-06-08,25,18,1900,On-Time
5669,2024-06-03,2024-06-09,1,26,316,On-Time
5673,2024-06-03,2024-06-09,4,6,1213,On-Time
5447,2024-06-03,2024-06-09,8,7,290,On-Time
5508,2024-06-03,2024-06-09,20,5,2900,On-Time
5446,2024-06-03,2024-06-09,21,10,345,On-Time
5675,2024-06-03,2024-06-10,22,7,1264.08,On-Time
5429,2024-06-04,2024-06-06,23,1,1451,On-Time
5565,2024-06-04,2024-06-06,23,19,5125.4,On-Time
5430,2024-06-04,2024-06-08,1,20,284,On-Time
5428,2024-06-04,2024-06-09,9,9,3708,On-Time
5544,2024-06-04,2024-06-12,27,6,886,Delayed
5676,2024-06-05,2024-06-06,6,19,177,On-Time
5546,2024-06-05,2024-06-06,6,22,7194,On-Time
5677,2024-06-05,2024-06-06,29,4,13,On-Time
5680,2024-06-05,2024-06-08,10,29,210,On-Time
5547,2024-06-05,2024-06-08,13,1,1598,On-Time
5393,2024-06-05,2024-06-08,13,5,3282.466,On-Time
5398,2024-06-05,2024-06-08,13,10,5012.92,On-Time
5394,2024-06-05,2024-06-08,28,2,3134.534,On-Time
5627,2024-06-05,2024-06-08,28,11,24000,On-Time
5679,2024-06-05,2024-06-08,28,25,2010,On-Time
5453,2024-06-05,2024-06-09,2,5,2230,On-Time
5397,2024-06-05,2024-06-09,11,12,3598.504,On-Time
5682,2024-06-05,2024-06-09,11,16,1015,On-Time
5454,2024-06-05,2024-06-09,19,15,630,On-Time
5629,2024-06-05,2024-06-10,1,5,93.73,On-Time
5681,2024-06-05,2024-06-10,1,14,1100.64,On-Time
5452,2024-06-05,2024-06-10,10,14,2440,On-Time
5396,2024-06-05,2024-06-10,15,7,2554.53,On-Time
5395,2024-06-05,2024-06-10,16,11,6931.284,On-Time
5678,2024-06-05,2024-06-10,17,30,1254,On-Time
5628,2024-06-05,2024-06-10,21,14,154.56,On-Time
5545,2024-06-05,2024-06-10,21,21,6500,On-Time
5684,2024-06-05,2024-06-11,7,18,2183,On-Time
5455,2024-06-05,2024-06-11,17,14,1740,On-Time
5683,2024-06-05,2024-06-12,19,28,1395,Delayed
5456,2024-06-05,2024-06-12,27,16,1620,Delayed
5530,2024-06-06,2024-06-08,11,10,50,On-Time
5686,2024-06-06,2024-06-08,23,5,302,On-Time
5512,2024-06-06,2024-06-08,23,26,345,On-Time
5635,2024-06-06,2024-06-08,23,27,24000,On-Time
5460,2024-06-06,2024-06-09,6,23,2570,On-Time
5510,2024-06-06,2024-06-10,1,3,980,On-Time
5687,2024-06-06,2024-06-10,1,18,413,On-Time
5685,2024-06-06,2024-06-10,5,2,250,On-Time
5690,2024-06-06,2024-06-10,8,23,143,On-Time
5633,2024-06-06,2024-06-10,9,5,1274.44,On-Time
5533,2024-06-06,2024-06-10,13,1,55,On-Time
5511,2024-06-06,2024-06-10,14,23,2440,On-Time
5636,2024-06-06,2024-06-10,15,9,24000,On-Time
5461,2024-06-06,2024-06-10,15,27,290,On-Time
5572,2024-06-06,2024-06-10,17,19,315,On-Time
5531,2024-06-06,2024-06-10,17,22,65,On-Time
5457,2024-06-06,2024-06-10,21,20,300,On-Time
5458,2024-06-06,2024-06-10,24,3,580,On-Time
5570,2024-06-06,2024-06-10,24,16,822,On-Time
5571,2024-06-06,2024-06-10,27,8,1499,On-Time
5688,2024-06-06,2024-06-10,27,19,422,On-Time
5632,2024-06-06,2024-06-11,25,28,24000,On-Time
5459,2024-06-06,2024-06-12,2,26,690,Delayed
5634,2024-06-06,2024-06-12,7,12,24000,On-Time
5689,2024-06-06,2024-06-12,11,5,346,Delayed
5569,2024-06-06,2024-06-12,26,5,184,On-Time
5630,2024-06-06,2024-06-12,26,7,24000,On-Time
5534,2024-06-06,2024-06-13,18,6,177,On-Time
5568,2024-06-06,2024-06-13,22,23,3572,On-Time
5631,2024-06-06,2024-06-13,22,27,24055,On-Time
5532,2024-06-06,2024-06-14,3,13,130,Delayed
5513,2024-06-07,2024-06-08,6,14,580,On-Time
5638,2024-06-07,2024-06-08,6,23,500.27,On-Time
5464,2024-06-07,2024-06-10,2,26,530,On-Time
5515,2024-06-07,2024-06-11,1,6,270,On-Time
5463,2024-06-07,2024-06-11,1,7,24000,On-Time
5466,2024-06-07,2024-06-11,8,10,320,On-Time
5575,2024-06-07,2024-06-11,8,28,700,On-Time
5462,2024-06-07,2024-06-11,20,8,1240,On-Time
5574,2024-06-07,2024-06-11,23,1,450,On-Time
5441,2024-06-07,2024-06-12,3,19,1160,On-Time
5467,2024-06-07,2024-06-12,19,16,2900,Delayed
5465,2024-06-07,2024-06-12,25,14,1740,On-Time
5514,2024-06-07,2024-06-13,7,16,4480,On-Time
5637,2024-06-07,2024-06-13,26,4,4045.52,On-Time
5573,2024-06-07,2024-06-14,5,25,600,Delayed
5468,2024-06-11,2024-06-12,29,30,1050,On-Time
5692,2024-06-11,2024-06-13,11,1,3466,On-Time
5517,2024-06-11,2024-06-13,11,4,5019.6,On-Time
5641,2024-06-11,2024-06-13,23,9,3978.63,On-Time
5548,2024-06-11,2024-06-13,23,25,1470,On-Time
5693,2024-06-11,2024-06-15,14,21,373,On-Time
5516,2024-06-11,2024-06-15,15,21,300,On-Time
5507,2024-06-11,2024-06-15,27,1,15860,On-Time
5577,2024-06-11,2024-06-16,5,1,550,On-Time
5639,2024-06-11,2024-06-16,9,14,24000,On-Time
5640,2024-06-11,2024-06-18,18,14,541.5,On-Time
5691,2024-06-11,2024-06-18,22,29,2411,On-Time
5576,2024-06-11,2024-06-19,21,2,288,Delayed
5694,2024-06-12,2024-06-15,3,13,1469,On-Time
5700,2024-06-12,2024-06-15,9,13,413,On-Time
5425,2024-06-12,2024-06-15,10,23,4209,On-Time
5404,2024-06-12,2024-06-16,11,3,3633.408,On-Time
5695,2024-06-12,2024-06-16,11,24,402,On-Time
5696,2024-06-12,2024-06-16,19,30,288,On-Time
5403,2024-06-12,2024-06-16,23,26,5632.212,On-Time
5401,2024-06-12,2024-06-17,15,15,1819.86,On-Time
5697,2024-06-12,2024-06-17,17,28,138,On-Time
5698,2024-06-12,2024-06-17,21,9,620,On-Time
5699,2024-06-12,2024-06-17,23,9,936,Delayed
5579,2024-06-12,2024-06-19,14,12,4181.94,Delayed
5469,2024-06-12,2024-06-19,18,12,220,On-Time
5400,2024-06-12,2024-06-19,18,20,3339.616,On-Time
5580,2024-06-12,2024-06-19,22,7,150,On-Time
5402,2024-06-12,2024-06-19,23,24,3211.95,Delayed
5399,2024-06-12,2024-06-19,28,2,4794.736,Delayed
5578,2024-06-12,2024-06-20,11,10,3191.18,Delayed
5581,2024-06-12,2024-06-21,16,13,150,Delayed
5551,2024-06-13,,3,27,6200,Failed
5550,2024-06-13,,16,11,3012,Failed
5442,2024-06-13,2024-06-15,2,10,1420,On-Time
5408,2024-06-13,2024-06-15,23,13,3058.592,On-Time
5433,2024-06-13,2024-06-15,23,24,296,On-Time
5519,2024-06-13,2024-06-16,6,27,345,On-Time
5535,2024-06-13,2024-06-16,29,11,75,On-Time
5470,2024-06-13,2024-06-17,1,26,300,On-Time
5410,2024-06-13,2024-06-17,3,9,3359.664,On-Time
5471,2024-06-13,2024-06-17,3,21,454,On-Time
5582,2024-06-13,2024-06-17,3,25,384.75,On-Time
5553,2024-06-13,2024-06-17,3,30,5825,On-Time
5538,2024-06-13,2024-06-17,4,2,100,On-Time
5409,2024-06-13,2024-06-17,5,17,2542.804,On-Time
5539,2024-06-13,2024-06-17,12,15,102,On-Time
5472,2024-06-13,2024-06-17,13,8,345,On-Time
5584,2024-06-13,2024-06-17,13,13,450,On-Time
5588,2024-06-13,2024-06-17,14,28,276.51,On-Time
5583,2024-06-13,2024-06-17,15,8,2347.55,On-Time
5432,2024-06-13,2024-06-17,15,10,5018,On-Time
5406,2024-06-13,2024-06-17,17,12,3871.23,On-Time
5587,2024-06-13,2024-06-17,17,14,1356,On-Time
5431,2024-06-13,2024-06-17,24,5,328,On-Time
5549,2024-06-13,2024-06-18,25,19,2654,On-Time
5405,2024-06-13,2024-06-19,20,30,3317.274,On-Time
5518,2024-06-13,2024-06-19,26,1,500,On-Time
5407,2024-06-13,2024-06-20,16,15,3764.77,Delayed
5537,2024-06-13,2024-06-20,18,27,45,On-Time
5552,2024-06-13,2024-06-21,5,23,3000,Delayed
5585,2024-06-13,2024-06-21,15,17,450,Delayed
5701,2024-06-13,2024-06-22,18,26,1950,On-Time
5536,2024-06-13,2024-06-22,22,1,60,On-Time
5642,2024-06-13,2024-06-22,25,23,30,Delayed
5586,2024-06-13,2024-06-22,26,17,990,On-Time
5647,2024-06-14,2024-06-15,6,23,235,On-Time
5590,2024-06-14,2024-06-15,29,18,1800,On-Time
5474,2024-06-14,2024-06-15,29,30,300,On-Time
5702,2024-06-14,2024-06-17,5,27,161.5,On-Time
5644,2024-06-14,2024-06-17,10,10,116,On-Time
5444,2024-06-14,2024-06-17,10,16,4730,On-Time
5443,2024-06-14,2024-06-17,23,7,1080,On-Time
5643,2024-06-14,2024-06-17,28,12,24000,On-Time
5434,2024-06-14,2024-06-18,3,22,514,On-Time
5477,2024-06-14,2024-06-18,12,3,450,On-Time
5476,2024-06-14,2024-06-18,14,26,770,On-Time
5646,2024-06-14,2024-06-18,21,1,155,On-Time
5475,2024-06-14,2024-06-18,27,27,450,On-Time
5589,2024-06-14,2024-06-19,23,16,910,Delayed
5645,2024-06-14,2024-06-19,25,22,66.08,On-Time
5435,2024-06-14,2024-06-20,2,18,302,Delayed
5473,2024-06-14,2024-06-22,8,14,5570,Delayed
5648,2024-06-17,2024-06-19,11,16,97,On-Time
5437,2024-06-17,2024-06-20,3,9,53,On-Time
5436,2024-06-17,2024-06-20,9,25,2202,On-Time
5479,2024-06-17,2024-06-20,10,15,400,On-Time
5594,2024-06-17,2024-06-21,13,19,150,Delayed
5591,2024-06-17,2024-06-22,9,13,600,Delayed
5593,2024-06-17,2024-06-23,1,19,1350,On-Time
5480,2024-06-17,2024-06-23,4,27,870,On-Time
5411,2024-06-17,2024-06-23,8,9,2322.73,On-Time
5520,2024-06-17,2024-06-24,15,11,2440,Delayed
5592,2024-06-17,2024-06-24,18,12,300,On-Time
5478,2024-06-17,2024-06-24,26,23,5449,On-Time
5596,2024-06-18,,24,18,1839.35,Failed
5704,2024-06-18,2024-06-20,11,15,164,On-Time
5554,2024-06-18,2024-06-20,23,12,1173,On-Time
5703,2024-06-18,2024-06-20,23,20,381,On-Time
5706,2024-06-18,2024-06-22,12,3,823,On-Time
5521,2024-06-18,2024-06-22,14,28,300,On-Time
5707,2024-06-18,2024-06-22,15,30,538,On-Time
5708,2024-06-18,2024-06-23,8,28,138,On-Time
5595,2024-06-18,2024-06-23,28,26,846.25,On-Time
5412,2024-06-18,2024-06-24,25,15,21526.344,On-Time
5597,2024-06-18,2024-06-24,25,28,150,On-Time
5705,2024-06-18,2024-06-27,7,28,346,Delayed
5709,2024-06-19,2024-06-20,29,1,138,On-Time
5556,2024-06-19,2024-06-21,29,29,2183,Delayed
5482,2024-06-19,2024-06-22,5,12,300,On-Time
5555,2024-06-19,2024-06-22,5,30,2094,On-Time
5417,2024-06-19,2024-06-22,13,8,2969.728,On-Time
5416,2024-06-19,2024-06-22,13,21,4656.388,On-Time
5711,2024-06-19,2024-06-22,28,19,13,On-Time
5481,2024-06-19,2024-06-23,19,8,2660,On-Time
5712,2024-06-19,2024-06-24,5,30,2,On-Time
5710,2024-06-19,2024-06-24,14,3,2776,On-Time
5415,2024-06-19,2024-06-24,15,8,3111.42,On-Time
5418,2024-06-19,2024-06-24,16,10,12574.647,On-Time
5413,2024-06-19,2024-06-24,21,5,6466.87,On-Time
5649,2024-06-19,2024-06-24,25,8,24000,On-Time
5426,2024-06-19,2024-06-24,27,6,4295,On-Time
5414,2024-06-19,2024-06-26,19,14,4060.24,Delayed
5599,2024-06-20,,6,6,450,Failed
5600,2024-06-20,,21,16,1500,Failed
5605,2024-06-20,2024-06-22,2,21,750,On-Time
5540,2024-06-20,2024-06-22,2,23,60,On-Time
5601,2024-06-20,2024-06-22,11,5,300,On-Time
5603,2024-06-20,2024-06-22,23,18,1835,On-Time
5541,2024-06-20,2024-06-22,23,25,270,On-Time
5602,2024-06-20,2024-06-24,1,1,600,On-Time
5487,2024-06-20,2024-06-24,3,20,740,On-Time
5522,2024-06-20,2024-06-24,9,16,4480,On-Time
5651,2024-06-20,2024-06-24,9,16,24000,On-Time
5713,2024-06-20,2024-06-24,10,7,1075,On-Time
5715,2024-06-20,2024-06-24,12,6,1582,On-Time
5654,2024-06-20,2024-06-24,13,16,24000,On-Time
5606,2024-06-20,2024-06-24,15,30,2363,On-Time
5486,2024-06-20,2024-06-24,16,17,1820,On-Time
5604,2024-06-20,2024-06-24,17,4,740,On-Time
5652,2024-06-20,2024-06-24,17,9,24000,On-Time
5650,2024-06-20,2024-06-24,20,19,24000,On-Time
5523,2024-06-20,2024-06-24,24,14,190,On-Time
5484,2024-06-20,2024-06-24,27,23,4170,On-Time
5485,2024-06-20,2024-06-26,7,14,3135,On-Time
5653,2024-06-20,2024-06-26,10,2,24000,Delayed
5598,2024-06-20,2024-06-26,26,6,150,On-Time
5714,2024-06-20,2024-06-27,22,5,585,On-Time
5483,2024-06-20,2024-06-30,18,21,24000,On-Time
5445,2024-06-21,2024-06-24,5,28,3470,On-Time
5656,2024-06-21,2024-06-24,10,10,819.58,On-Time
5655,2024-06-21,2024-06-24,11,24,50.41,On-Time
5609,2024-06-21,2024-06-24,23,19,346,On-Time
5524,2024-06-21,2024-06-24,23,22,4575,On-Time
5658,2024-06-21,2024-06-25,4,26,40.71,On-Time
5607,2024-06-21,2024-06-25,17,10,655,On-Time
5557,2024-06-21,2024-06-25,17,11,8000,On-Time
5660,2024-06-21,2024-06-25,24,10,24000,On-Time
5608,2024-06-21,2024-06-25,29,6,1197,Delayed
5657,2024-06-21,2024-06-26,25,8,6,On-Time
5716,2024-06-21,2024-06-26,25,8,2280,On-Time
5659,2024-06-21,2024-06-26,25,9,3284.45,On-Time
5717,2024-06-21,2024-06-29,16,29,497.6,Delayed
5719,2024-06-24,2024-06-26,23,13,164,On-Time
5661,2024-06-24,2024-06-30,16,7,24000,On-Time
5718,2024-06-24,2024-07-01,16,24,1140,Delayed
5662,2024-06-24,2024-07-01,18,8,5037.56,On-Time
5613,2024-06-25,2024-06-26,29,5,1155.02,On-Time
5663,2024-06-25,2024-06-27,2,10,1537.03,On-Time
5611,2024-06-25,2024-06-27,2,21,4157.14,On-Time
5528,2024-06-25,2024-06-27,2,23,2440,On-Time
5725,2024-06-25,2024-06-27,19,18,24000,On-Time
5562,2024-06-25,2024-06-29,1,2,2589,On-Time
5720,2024-06-25,2024-06-29,1,7,50,On-Time
5561,2024-06-25,2024-06-29,4,4,2000,On-Time
5492,2024-06-25,2024-06-29,12,21,400,On-Time
5560,2024-06-25,2024-06-29,15,9,1579,On-Time
5614,2024-06-25,2024-06-29,15,14,744.39,On-Time
5612,2024-06-25,2024-06-29,15,18,855.14,On-Time
5525,2024-06-25,2024-06-29,17,6,2130,On-Time
5721,2024-06-25,2024-06-29,17,20,24000,On-Time
5723,2024-06-25,2024-06-29,21,10,143,On-Time
5490,2024-06-25,2024-06-30,3,4,24000,On-Time
5491,2024-06-25,2024-06-30,3,25,580,On-Time
5559,2024-06-25,2024-06-30,5,16,1109,On-Time
5722,2024-06-25,2024-06-30,10,6,3944,On-Time
5439,2024-06-25,2024-06-30,10,23,630,On-Time
5724,2024-06-25,2024-06-30,13,10,989,On-Time
5494,2024-06-25,2024-06-30,13,28,3200,On-Time
5526,2024-06-25,2024-07-01,7,18,2630,On-Time
5563,2024-06-25,2024-07-01,7,26,3500,On-Time
5527,2024-06-25,2024-07-01,16,7,4870,On-Time
5489,2024-06-25,2024-07-01,25,12,1640,On-Time
5558,2024-06-25,2024-07-01,26,9,4461,On-Time
5610,2024-06-25,2024-07-02,22,2,500,On-Time
5488,2024-06-25,2024-07-02,22,24,980,On-Time
5493,2024-06-25,2024-07-06,22,22,750,Delayed
5420,2024-06-26,2024-06-27,6,27,5769.984,On-Time
5564,2024-06-26,2024-06-29,3,3,4000,On-Time
5427,2024-06-26,2024-06-29,3,9,2119,On-Time
5496,2024-06-26,2024-06-29,5,26,350,On-Time
5495,2024-06-26,2024-06-29,28,2,900,On-Time
5498,2024-06-26,2024-06-30,2,10,950,On-Time
5421,2024-06-26,2024-06-30,19,8,3222.09,On-Time
5727,2024-06-26,2024-07-01,1,8,1713,On-Time
5728,2024-06-26,2024-07-01,1,26,822,On-Time
5618,2024-06-26,2024-07-01,12,25,3394.3,On-Time
5423,2024-06-26,2024-07-01,16,3,23212.8,On-Time
5664,2024-06-26,2024-07-01,16,28,526.47,On-Time
5729,2024-06-26,2024-07-01,20,19,4020,On-Time
5497,2024-06-26,2024-07-01,25,3,300,On-Time
5726,2024-06-26,2024-07-01,27,7,312,On-Time
5730,2024-06-26,2024-07-02,7,5,307,On-Time
5615,2024-06-26,2024-07-02,7,7,500,On-Time
5616,2024-06-26,2024-07-02,23,17,437.7,Delayed
5422,2024-06-26,2024-07-03,1,7,3826.623,Delayed
5419,2024-06-26,2024-07-03,2,11,2889,Delayed
5617,2024-06-26,2024-07-04,11,27,1490.15,Delayed
5619,2024-06-27,2024-06-29,2,24,150,On-Time
5502,2024-06-27,2024-06-29,23,12,2900,On-Time
5620,2024-06-27,2024-07-01,5,12,290,On-Time
5438,2024-06-27,2024-07-01,8,15,768,On-Time
5622,2024-06-27,2024-07-01,13,4,2250,On-Time
5542,2024-06-27,2024-07-01,13,20,190,On-Time
5503,2024-06-27,2024-07-01,14,7,1740,On-Time
5731,2024-06-27,2024-07-01,14,23,312,On-Time
5543,2024-06-27,2024-07-01,15,7,50,On-Time
5500,2024-06-27,2024-07-01,17,29,345,On-Time
5501,2024-06-27,2024-07-01,21,10,2090,On-Time
5621,2024-06-27,2024-07-01,27,27,675,On-Time
5529,2024-06-27,2024-07-02,12,17,4870,On-Time
5499,2024-06-27,2024-07-03,14,23,290,On-Time
5624,2024-06-28,2024-07-01,6,29,392,On-Time
5424,2024-06-28,2024-07-01,9,2,220,On-Time
5665,2024-06-28,2024-07-01,10,18,69.66,On-Time
5666,2024-06-28,2024-07-01,11,8,612.26,On-Time
5505,2024-06-28,2024-07-02,14,28,6000,On-Time
5626,2024-06-28,2024-07-02,15,6,552,On-Time
5667,2024-06-28,2024-07-02,15,29,125.24,On-Time
5504,2024-06-28,2024-07-02,17,23,380,On-Time
5623,2024-06-28,2024-07-02,20,9,600,On-Time
5625,2024-06-28,2024-07-02,21,13,1075,On-Time
5440,2024-06-28,2024-07-04,7,11,2100,On-Time
5506,2024-06-28,2024-07-06,25,8,570,On-Time
1799,2024-07-01,2024-07-04,3,10,4480,On-Time
650,2024-07-01,2024-07-04,3,25,2900,On-Time
4910,2024-07-01,2024-07-04,5,7,151,On-Time
4909,2024-07-01,2024-07-04,5,7,871,On-Time
4911,2024-07-01,2024-07-04,5,11,164,On-Time
4913,2024-07-01,2024-07-04,5,12,122,On-Time
4912,2024-07-01,2024-07-04,5,15,912,On-Time
4908,2024-07-01,2024-07-04,5,23,19,On-Time
4914,2024-07-01,2024-07-04,5,29,994,On-Time
3897,2024-07-01,2024-07-05,6,21,2359.43,Delayed
2863,2024-07-01,2024-07-07,1,13,2619,On-Time
1116,2024-07-01,2024-07-07,14,4,670,On-Time
1114,2024-07-01,2024-07-07,14,19,290,On-Time
1112,2024-07-01,2024-07-07,14,24,690,On-Time
1796,2024-07-01,2024-07-07,17,6,2780,On-Time
1115,2024-07-01,2024-07-07,17,9,2500,On-Time
1795,2024-07-01,2024-07-07,17,13,2440,On-Time
1797,2024-07-01,2024-07-07,17,13,4230,On-Time
1111,2024-07-01,2024-07-07,17,26,2760,On-Time
1798,2024-07-01,2024-07-09,14,25,345,Delayed
1113,2024-07-01,2024-07-10,14,1,113,Delayed
2864,2024-07-01,2024-07-11,1,27,1082,Delayed
3898,2024-07-02,2024-07-03,6,20,158.55,On-Time
2273,2024-07-02,2024-07-04,2,5,962,On-Time
1800,2024-07-02,2024-07-07,3,14,3135,On-Time
4915,2024-07-02,2024-07-07,3,22,1285,On-Time
1117,2024-07-02,2024-07-07,3,27,3800,On-Time
4918,2024-07-02,2024-07-07,5,18,677,On-Time
4917,2024-07-02,2024-07-10,3,10,1153,Delayed
4916,2024-07-02,2024-07-10,5,20,142,Delayed
372,2024-07-03,2024-07-04,6,19,2109,On-Time
3899,2024-07-03,2024-07-06,3,4,8427.83,On-Time
3900,2024-07-03,2024-07-06,3,23,40,On-Time
2275,2024-07-03,2024-07-06,3,24,2614,On-Time
2274,2024-07-03,2024-07-06,3,25,24000,On-Time
4919,2024-07-03,2024-07-06,5,13,144,On-Time
164,2024-07-03,2024-07-08,1,9,3510,On-Time
166,2024-07-03,2024-07-08,1,17,4081.686,On-Time
165,2024-07-03,2024-07-08,1,19,1157.496,On-Time
1118,2024-07-03,2024-07-08,2,18,24000,Delayed
4920,2024-07-03,2024-07-08,5,27,302,On-Time
1120,2024-07-03,2024-07-08,17,29,1500,On-Time
4921,2024-07-03,2024-07-09,5,14,677,Delayed
1119,2024-07-03,2024-07-10,3,12,1960,Delayed
4922,2024-07-03,2024-07-10,5,29,832,Delayed
1121,2024-07-03,2024-07-10,17,22,1875,Delayed
2276,2024-07-04,,3,6,9500,Failed
784,2024-07-04,2024-07-06,2,20,3490,On-Time
3905,2024-07-04,2024-07-06,23,15,5035.51,On-Time
2866,2024-07-04,2024-07-08,1,11,1200,On-Time
167,2024-07-04,2024-07-08,1,15,3276.238,On-Time
168,2024-07-04,2024-07-08,1,16,3750,On-Time
2869,2024-07-04,2024-07-08,1,26,1430,On-Time
2865,2024-07-04,2024-07-08,1,27,1050,On-Time
1125,2024-07-04,2024-07-08,3,27,5270,On-Time
3901,2024-07-04,2024-07-08,5,13,1,On-Time
4923,2024-07-04,2024-07-08,5,16,1252.8,On-Time
2014,2024-07-04,2024-07-08,5,26,280,On-Time
3902,2024-07-04,2024-07-08,9,30,59.95,On-Time
1123,2024-07-04,2024-07-08,14,6,320,On-Time
1127,2024-07-04,2024-07-08,14,12,260,On-Time
1126,2024-07-04,2024-07-08,14,15,170,On-Time
1124,2024-07-04,2024-07-08,14,19,460,On-Time
2015,2024-07-04,2024-07-08,14,20,45,On-Time
1122,2024-07-04,2024-07-08,14,24,320,On-Time
1802,2024-07-04,2024-07-08,17,6,2630,On-Time
2867,2024-07-04,2024-07-09,1,3,190,On-Time
3903,2024-07-04,2024-07-09,25,3,151.4,On-Time
3904,2024-07-04,2024-07-09,25,24,74,On-Time
1128,2024-07-04,2024-07-11,14,29,380,Delayed
2868,2024-07-04,2024-07-12,1,8,974,Delayed
1801,2024-07-04,2024-07-12,17,2,2440,Delayed
3908,2024-07-05,2024-07-08,2,5,9888.42,On-Time
169,2024-07-05,2024-07-08,2,27,24000,On-Time
170,2024-07-05,2024-07-08,5,3,127,On-Time
2870,2024-07-05,2024-07-09,1,4,600,On-Time
2872,2024-07-05,2024-07-09,1,7,162,On-Time
2878,2024-07-05,2024-07-09,1,16,1018,On-Time
2871,2024-07-05,2024-07-09,1,20,150,On-Time
2879,2024-07-05,2024-07-09,1,22,1199,On-Time
2874,2024-07-05,2024-07-09,1,24,310,On-Time
2877,2024-07-05,2024-07-09,1,24,660,On-Time
2875,2024-07-05,2024-07-09,1,27,500,On-Time
2876,2024-07-05,2024-07-09,1,29,591,On-Time
2873,2024-07-05,2024-07-09,1,29,750,On-Time
1129,2024-07-05,2024-07-09,14,4,290,On-Time
1130,2024-07-05,2024-07-09,14,8,1500,On-Time
1131,2024-07-05,2024-07-09,14,9,290,On-Time
3906,2024-07-05,2024-07-10,25,12,41.94,On-Time
3907,2024-07-05,2024-07-10,25,20,104,On-Time
551,2024-07-05,2024-07-11,17,11,6386,On-Time
2880,2024-07-08,,1,11,500,Failed
4925,2024-07-08,2024-07-11,5,4,698,On-Time
4929,2024-07-08,2024-07-11,5,6,142,On-Time
4924,2024-07-08,2024-07-11,5,9,524,On-Time
4926,2024-07-08,2024-07-11,5,15,1395,On-Time
4927,2024-07-08,2024-07-11,5,20,650,On-Time
4928,2024-07-08,2024-07-11,5,30,145,On-Time
1132,2024-07-08,2024-07-14,14,5,380,On-Time
1136,2024-07-08,2024-07-14,14,13,3135,On-Time
1134,2024-07-08,2024-07-14,14,14,145,On-Time
1133,2024-07-08,2024-07-14,14,23,1260,On-Time
1135,2024-07-08,2024-07-14,14,28,200,On-Time
1803,2024-07-08,2024-07-14,14,28,5250,On-Time
1804,2024-07-08,2024-07-14,17,29,2630,On-Time
2882,2024-07-08,2024-07-15,1,15,750,Delayed
2881,2024-07-08,2024-07-18,1,20,1050,Delayed
2883,2024-07-09,,1,15,1350,Failed
2277,2024-07-09,2024-07-11,2,4,1000,On-Time
375,2024-07-09,2024-07-11,2,6,4218,On-Time
374,2024-07-09,2024-07-11,2,28,4218,On-Time
2885,2024-07-09,2024-07-13,1,12,1200,On-Time
2884,2024-07-09,2024-07-13,1,25,750,On-Time
651,2024-07-09,2024-07-13,14,6,1340,On-Time
1140,2024-07-09,2024-07-13,17,18,2740,On-Time
1137,2024-07-09,2024-07-14,3,11,1500,On-Time
1138,2024-07-09,2024-07-14,3,13,1280,On-Time
1139,2024-07-09,2024-07-14,3,21,220,On-Time
373,2024-07-09,2024-07-14,6,7,4218,Delayed
3909,2024-07-09,2024-07-16,22,19,160,On-Time
3911,2024-07-10,2024-07-11,6,18,394.4,On-Time
